split,class,relative_path,path,hash
train,ER,ER/KO--6800X--0004_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/KO--6800X--0004_ER_1.tif,86ec1b377035e163
train,ER,ER/LA+1170--30000X--0013_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA+1170--30000X--0013_ER_1.tif,ab6ae66a66a6a50a
train,ER,ER/LA+1170--30000X--0019_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA+1170--30000X--0019_ER_1.tif,de45f09dcca4e688
train,ER,ER/LA--30000X--0010_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA--30000X--0010_ER_1.tif,ef2d6a4b1290dc36
train,ER,ER/LA--30000X--0011_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA--30000X--0011_ER_1.tif,81ffee04ff812815
train,ER,ER/LA--30000X--0049_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA--30000X--0049_ER_1.tif,b405df30e40f4abb
train,ER,ER/LA--30000X--0069_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA--30000X--0069_ER_1.tif,a8048af7d7d018fe
train,ER,ER/LA--6800X--0003_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA--6800X--0003_ER_1.tif,b9645316b9909e9d
train,ER,ER/LA--6800X--0009_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA--6800X--0009_ER_2.tif,bfd0011de38de447
train,ER,ER/M1_2-2--6800X--0002_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/M1_2-2--6800X--0002_ER_1.tif,afc2e69a30a58e27
train,ER,ER/MUT3--23000X--0014_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/MUT3--23000X--0014_ER_1.tif,8e4cf74eb8935c50
train,ER,ER/MUT3--23000X--0018_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/MUT3--23000X--0018_ER_1.tif,bb23e017b821674f
train,ER,ER/MUT3--23000X--0021_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/MUT3--23000X--0021_ER_1.tif,cc21ac4ec7d6e259
train,ER,ER/NC+--18500X--0029_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/NC+--18500X--0029_ER_1.tif,97d26071b8cd6791
train,ER,ER/NC--30000X--0017_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/NC--30000X--0017_ER_1.tif,e3349b64c660f31e
train,ER,ER/ONC_0DAY_2--23000X--0005_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/ONC_0DAY_2--23000X--0005_ER_1.tif,e274076e0a8aed9b
train,ER,ER/PG3--9300X--0008_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PG3--9300X--0008_ER_1.tif,b52ad3c348b2a679
train,ER,ER/PG3--9300X--0008_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PG3--9300X--0008_ER_2.tif,ad5f68bf50f02066
train,ER,ER/PS-50--23000X--0023_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-50--23000X--0023_ER_1.tif,b0c6774720772b8b
train,ER,ER/PS-50--6800X--0004_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-50--6800X--0004_ER_1.tif,df14045555a8f3da
train,ER,ER/PS-50--6800X--0004_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-50--6800X--0004_ER_2.tif,fe27cf8343e145c0
train,ER,ER/PS-50SI--23000X--0031_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-50SI--23000X--0031_ER_1.tif,e476d9edf14508c1
train,ER,ER/PS-50SI--6800X--0006_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-50SI--6800X--0006_ER_1.tif,f31cc2aa8ba94ad5
train,ER,ER/PS-50SI--6800X--0009_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-50SI--6800X--0009_ER_1.tif,a67817314ed8ff08
train,ER,ER/PS-N--23000X--0036_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-N--23000X--0036_ER_1.tif,e987390a14251f7f
train,ER,ER/PS-N--23000X--0038_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-N--23000X--0038_ER_1.tif,e26944408ea6bbbf
train,ER,ER/PS-SI--23000X--0035_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-SI--23000X--0035_ER_1.tif,a358d055cc79e6cc
train,ER,ER/PS-SI--23000X--0035_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-SI--23000X--0035_ER_2.tif,a2d89e22b38b4c7b
train,ER,ER/k+1--30000X--0019_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--30000X--0019_ER_1.tif,d4d31ce73334d00f
train,ER,ER/k+1--30000X--0020_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--30000X--0020_ER_1.tif,d1aa32548dd1e6ce
train,ER,ER/k+1--30000X--0024_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--30000X--0024_ER_1.tif,f782b17f0f01807e
train,ER,ER/k+1--30000X--0026_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--30000X--0026_ER_1.tif,9d23ae8c9d034e9e
train,ER,ER/k+1--6800X--0009_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--6800X--0009_ER_1.tif,b24c9c55a749573a
train,ER,ER/k+1--6800X--0009_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--6800X--0009_ER_2.tif,8b071ffcfe986088
train,ER,ER/k+1--6800X--0009_ER_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--6800X--0009_ER_4.tif,cea5cbc1e1caa153
train,ER,ER/k+1--6800X--0011_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--6800X--0011_ER_1.tif,d21532764e4ce59e
train,ER,ER/k+1--6800X--0011_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--6800X--0011_ER_2.tif,be5f932021ce259b
train,ER,ER/k+1--6800X--0011_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--6800X--0011_ER_3.tif,b6361bf98ccc83a8
train,ER,ER/k+2--6800X--0001_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+2--6800X--0001_ER_1.tif,a85ab97ab16a511b
train,ER,ER/k+2--6800X--0009_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+2--6800X--0009_ER_1.tif,871f5a378316a659
train,ER,ER/ko--6800X--0006_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/ko--6800X--0006_ER_1.tif,c5a9adfb41523296
train,ER,ER/ko--6800X--0006_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/ko--6800X--0006_ER_2.tif,b8317c9c385a9d72
train,ER,ER/ko--6800X--0006_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/ko--6800X--0006_ER_3.tif,e8e51bd398cc609e
train,ER,ER/kw10-1--13000X--0084_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-1--13000X--0084_ER_1.tif,a2a712635f0f487d
train,ER,ER/kw10-1--13000X--0084_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-1--13000X--0084_ER_2.tif,b21c228ade2b66be
train,ER,ER/kw10-1--13000X--0084_ER_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-1--13000X--0084_ER_4.tif,eec56f9d8a981845
train,ER,ER/kw10-1--13000X--0085_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-1--13000X--0085_ER_1.tif,c7ef6b206b123233
train,ER,ER/kw10-1--13000X--0086_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-1--13000X--0086_ER_1.tif,db3d10bc82c3b8ce
train,ER,ER/kw10-1--13000X--0086_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-1--13000X--0086_ER_2.tif,86998dbd3df26098
train,ER,ER/kw10-4--13000X--0061_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-4--13000X--0061_ER_1.tif,f74c195728e8b583
train,ER,ER/kw10-4--13000X--0070_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-4--13000X--0070_ER_1.tif,bff843874c9c0e13
train,ER,ER/kw10-4--13000X--0071_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-4--13000X--0071_ER_1.tif,86d2cb6c74c3358e
train,ER,ER/kw10-6--13000X--0083_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-6--13000X--0083_ER_1.tif,b27c16223b8bec4b
train,ER,ER/kw10-7--13000X--0096_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/kw10-7--13000X--0096_ER_1.tif,f4d8cb991c730b26
train,ER,ER/l--9300X--0013_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/l--9300X--0013_ER_1.tif,c74a1997f1f0f406
train,ER,ER/l--9300X--0013_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/l--9300X--0013_ER_3.tif,fcdfebb83243c010
train,ER,ER/l--9300X--0015_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/l--9300X--0015_ER_1.tif,e11c768704efde84
train,ER,ER/l--9300X--0015_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/l--9300X--0015_ER_2.tif,a6ae904ee97099bc
train,ER,ER/l--9300X--0033_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/l--9300X--0033_ER_1.tif,fc0fc078aba1e568
train,Golgi,Golgi/#3--23000X--0026_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--23000X--0026_Golgi_1.tif,ca73ce59ce278115
train,Golgi,Golgi/#3--23000X--0031_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--23000X--0031_Golgi_1.tif,b7c8849e529659c7
train,Golgi,Golgi/#3--23000X--0035_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--23000X--0035_Golgi_1.tif,bb9bd929c4bc42b0
train,Golgi,Golgi/#3--23000X--0048_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--23000X--0048_Golgi_1.tif,c11bcb3359634d66
train,Golgi,Golgi/#3--23000X--0065_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--23000X--0065_Golgi_1.tif,f0b25469ef1e1a92
train,Golgi,Golgi/#3--23000X--0090_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--23000X--0090_Golgi_1.tif,f62b8e55a73cc501
train,Golgi,Golgi/#3--6800X--0002_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--6800X--0002_Golgi_1.tif,e130d718e1d553ba
train,Golgi,Golgi/#3--6800X--0005_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--6800X--0005_Golgi_1.tif,9912e7320b137ee6
train,Golgi,Golgi/#3--6800X--0008_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--6800X--0008_Golgi_1.tif,f31cea6229e13e92
train,Golgi,Golgi/#3--6800X--0010_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--6800X--0010_Golgi_1.tif,e727372b8a393a06
train,Golgi,Golgi/#3--6800X--0020_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--6800X--0020_Golgi_1.tif,c53d5a902e5ea547
train,Golgi,Golgi/#3--6800X--0020_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#3--6800X--0020_Golgi_2.tif,f279cc7dd400a44f
train,Golgi,Golgi/#4-CHMP4B-MYH6-CKO--9300X--0052_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#4-CHMP4B-MYH6-CKO--9300X--0052_Golgi_1.tif,bb148290f4b35e97
train,Golgi,Golgi/#54--23000X--0020_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#54--23000X--0020_Golgi_1.tif,b3bc98b892846bb6
train,Golgi,Golgi/#54--23000X--0028_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#54--23000X--0028_Golgi_1.tif,ad56c07f1c399991
train,Golgi,Golgi/#54--23000X--0060_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#54--23000X--0060_Golgi_1.tif,a2c8d58f6230d5eb
train,Golgi,Golgi/#54--23000X--0075_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#54--23000X--0075_Golgi_1.tif,eef0c01da92b0779
train,Golgi,Golgi/#54--6800X--0008_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#54--6800X--0008_Golgi_1.tif,ece18b5f8fa30905
train,Golgi,Golgi/#54--6800X--0012_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#54--6800X--0012_Golgi_2.tif,f0638f7dd8264f10
train,Golgi,Golgi/#56--23000X--0022_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#56--23000X--0022_Golgi_1.tif,b164069cf3ccac3b
train,Golgi,Golgi/#56--23000X--0053_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#56--23000X--0053_Golgi_1.tif,ce408f47994ec63b
train,Golgi,Golgi/#56--23000X--0074_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#56--23000X--0074_Golgi_1.tif,e449d6c949363fd0
train,Golgi,Golgi/#56--23000X--0080_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#56--23000X--0080_Golgi_1.tif,da29ab041fbe7832
train,Golgi,Golgi/#56--23000X--0089_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#56--23000X--0089_Golgi_1.tif,a9d51a1d1d3a75c1
train,Golgi,Golgi/#56--6800X--0066_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#56--6800X--0066_Golgi_1.tif,f4684f25bde86225
train,Golgi,Golgi/1--30000X--0007_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1--30000X--0007_Golgi_1.tif,cc029a7ded3b8e18
train,Golgi,Golgi/1-11000X--0017_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-11000X--0017_Golgi_2.tif,b9dc02edaf08f415
train,Golgi,Golgi/1-11000X--0027_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-11000X--0027_Golgi_2.tif,810f49b077e54df1
train,Golgi,Golgi/1-1shiyan--23000X--0021_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-1shiyan--23000X--0021_Golgi_1.tif,d5021f51156afd0f
train,Golgi,Golgi/1-1shiyan--23000X--0021_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-1shiyan--23000X--0021_Golgi_2.tif,ad7551d51e50c674
train,Golgi,Golgi/1-1shiyan--6800X--0004_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-1shiyan--6800X--0004_Golgi_1.tif,981d3733b6472d0d
train,Golgi,Golgi/1-1shiyan--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-1shiyan--6800X--0009_Golgi_1.tif,d0073ef7033f42e1
train,Golgi,Golgi/1-2-hsfnc_lJ--23000X--0023_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-2-hsfnc_lJ--23000X--0023_Golgi_1.tif,82aa39d11ece6f31
train,Golgi,Golgi/1-2-hsfnc_lJ--6800X--0001_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-2-hsfnc_lJ--6800X--0001_Golgi_1.tif,af608da18fb6c48b
train,Golgi,Golgi/1-2-hsfnc_lJ--6800X--0004_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-2-hsfnc_lJ--6800X--0004_Golgi_1.tif,e497c0e981a3d997
train,Golgi,Golgi/1-2-hsfnc_lJ--6800X--0006_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-2-hsfnc_lJ--6800X--0006_Golgi_1.tif,fb91274deaa802f4
train,Golgi,Golgi/1-2-hsfnc_lJ--6800X--0010_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/1-2-hsfnc_lJ--6800X--0010_Golgi_1.tif,919167e67f899990
train,Golgi,Golgi/2--30000X--0020_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/2--30000X--0020_Golgi_1.tif,8b10f4df8726c393
train,Golgi,Golgi/37--23000X--0002_Golgi_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/37--23000X--0002_Golgi_6.tif,91eff8160e734a38
train,Golgi,Golgi/39--9300X--0003_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/39--9300X--0003_Golgi_1.tif,ad4d3d769152e852
train,Golgi,Golgi/3W-CD4-Ctrl3--30000X--0060_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/3W-CD4-Ctrl3--30000X--0060_Golgi_1.tif,86f96de69238c643
train,Golgi,Golgi/3W-CD4-Ctrl3--30000X--0083_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/3W-CD4-Ctrl3--30000X--0083_Golgi_1.tif,91ffce247c097071
train,Golgi,Golgi/3W-CD4-Ctrl3--30000X--0085_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/3W-CD4-Ctrl3--30000X--0085_Golgi_1.tif,9b70b0c341df4b9a
train,Golgi,Golgi/40--23000X--0011_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/40--23000X--0011_Golgi_2.tif,8854ddfb2236703d
train,Golgi,Golgi/40--9300X--0002_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/40--9300X--0002_Golgi_1.tif,92210f56eae7715a
train,Golgi,Golgi/40--9300X--0002_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/40--9300X--0002_Golgi_2.tif,c11d5f134de129c7
train,Golgi,Golgi/41--9300X--0005_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/41--9300X--0005_Golgi_1.tif,ad55a69ca30cd32d
train,Golgi,Golgi/41--9300X--0005_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/41--9300X--0005_Golgi_2.tif,bf914caee00f7074
train,Golgi,Golgi/42--23000X--0018_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/42--23000X--0018_Golgi_1.tif,a03e47cebd3244cd
train,Golgi,Golgi/42--6800X--0008_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/42--6800X--0008_Golgi_1.tif,903f14fa9e9d6b80
train,Golgi,Golgi/42--6800X--0008_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/42--6800X--0008_Golgi_2.tif,e86109676fd694d2
train,Golgi,Golgi/42--9300X--0008_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/42--9300X--0008_Golgi_1.tif,9e39ca8e7116c27c
train,Golgi,Golgi/43--30000X--0006_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--30000X--0006_Golgi_1.tif,bb608f1d9813ba47
train,Golgi,Golgi/43--6800X--0003_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--6800X--0003_Golgi_1.tif,9a70da1db0a1a3e7
train,Golgi,Golgi/43--6800X--0003_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--6800X--0003_Golgi_2.tif,88189cfcf9f124ec
train,Golgi,Golgi/43--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--6800X--0009_Golgi_1.tif,8ee9da0f452794c6
train,Golgi,Golgi/43--6800X--0009_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--6800X--0009_Golgi_2.tif,b1e19a1f0790f0e7
train,Golgi,Golgi/43--6800X--0009_Golgi_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--6800X--0009_Golgi_3.tif,a4f293844ae3a3db
train,Golgi,Golgi/43--6800X--0009_Golgi_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--6800X--0009_Golgi_4.tif,ec979e6d33a8c428
train,Golgi,Golgi/43--9300X--0002_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--9300X--0002_Golgi_1.tif,da7ac982eacca16c
train,Golgi,Golgi/43--9300X--0002_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--9300X--0002_Golgi_2.tif,bb459bc9f0ca68a2
train,Golgi,Golgi/43--9300X--0006_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--9300X--0006_Golgi_1.tif,c918df5974909cd5
train,Golgi,Golgi/44--23000X--0003_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/44--23000X--0003_Golgi_1.tif,be3f9f3831001cda
train,Golgi,Golgi/44--23000X--0015_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/44--23000X--0015_Golgi_2.tif,8a033f1fcf945958
train,Golgi,Golgi/44--23000X--0017_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/44--23000X--0017_Golgi_2.tif,8647dedc3a3a3431
train,Golgi,Golgi/44--23000X--0022_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/44--23000X--0022_Golgi_1.tif,b4140fce92f3f1a8
train,Golgi,Golgi/44--6800X--0002_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/44--6800X--0002_Golgi_1.tif,b179f87811039e5d
train,Golgi,Golgi/45--23000X--0014_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/45--23000X--0014_Golgi_2.tif,80d1f7d4d0c95177
train,Golgi,Golgi/45--23000X--0014_Golgi_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/45--23000X--0014_Golgi_3.tif,f7719b1ba8c0c534
train,Golgi,Golgi/45--9300X--0003_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/45--9300X--0003_Golgi_1.tif,e8f3c1d670fa8e08
train,Golgi,Golgi/45--9300X--0003_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/45--9300X--0003_Golgi_2.tif,a305855499e63fb9
train,Golgi,Golgi/45--9300X--0004_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/45--9300X--0004_Golgi_1.tif,f734f4a131354f0c
train,Golgi,Golgi/45--9300X--0006_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/45--9300X--0006_Golgi_1.tif,e9c4b67dd9f10403
train,Golgi,Golgi/45--9300X--0007_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/45--9300X--0007_Golgi_1.tif,9002fb52dae1ecda
train,Golgi,Golgi/45--9300X--0007_Golgi_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/45--9300X--0007_Golgi_3.tif,e4c6b436d2cccb26
train,Golgi,Golgi/46--6800X--0001_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0001_Golgi_1.tif,88f218c016f3fb57
train,Golgi,Golgi/46--6800X--0001_Golgi_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0001_Golgi_3.tif,8074097c8da7d3fa
train,Golgi,Golgi/46--6800X--0001_Golgi_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0001_Golgi_4.tif,fa5a4e27a234abe0
train,Golgi,Golgi/46--6800X--0003_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0003_Golgi_1.tif,9236cdc5b8388ed3
train,Golgi,Golgi/46--6800X--0003_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0003_Golgi_2.tif,ae2fd723e14cb610
train,Golgi,Golgi/46--6800X--0003_Golgi_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0003_Golgi_3.tif,ec9aa1594970bba5
train,Golgi,Golgi/46--6800X--0006_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0006_Golgi_1.tif,a31786786dfa10b5
train,Golgi,Golgi/46--6800X--0008_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0008_Golgi_1.tif,a025d64b43f8fccc
train,Golgi,Golgi/46--6800X--0008_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0008_Golgi_2.tif,a6349bf94467183d
train,Golgi,Golgi/46--6800X--0010_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/46--6800X--0010_Golgi_1.tif,ee41d968aa55a1ad
train,Golgi,Golgi/47--23000X--0011_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--23000X--0011_Golgi_1.tif,a54ffc7085262cbc
train,Golgi,Golgi/47--23000X--0013_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--23000X--0013_Golgi_1.tif,ef6280630ded338d
train,Golgi,Golgi/47--23000X--0013_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--23000X--0013_Golgi_2.tif,846a9cb5a895ceb3
train,Golgi,Golgi/47--23000X--0018_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--23000X--0018_Golgi_1.tif,ba0ef2cd2cc3f00b
